,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1677,2015/2/3 15:55,22.89,30.85,469,1393,0.005332075,1
1678,2015/2/3 15:56,22.89,30.79,460,1389,0.005321616,1
1679,2015/2/3 15:58,22.89,30.79,454,1385.2,0.005321616,1
1680,2015/2/3 15:59,22.89,30.85666667,454,1377.333333,0.005333238,1
1681,2015/2/3 16:00,22.89,30.85666667,454,1383.833333,0.005333238,1
1682,2015/2/3 16:01,22.89,30.83,442,1388.6,0.005328589,1
1683,2015/2/3 16:01,22.89,30.865,449.5,1377.5,0.00533469,1
1684,2015/2/3 16:02,22.89,30.89,451.6,1374,0.005339048,1
1685,2015/2/3 16:04,22.89,30.89,451.6,1377.6,0.005339048,1
1686,2015/2/3 16:05,22.89,30.89,456.8,1373,0.005339048,1
1687,2015/2/3 16:06,22.865,30.84,444,1372.25,0.005322195,1
1688,2015/2/3 16:07,22.89,30.89,444,1376,0.005339048,1
1689,2015/2/3 16:08,22.84,30.84,444,1361.75,0.00531407,1
1690,2015/2/3 16:08,22.79,30.81,444,1356.6,0.005292653,1
1691,2015/2/3 16:09,22.79,30.84,444,1363,0.005297851,1
1692,2015/2/3 16:11,22.79,30.83,444,1363.8,0.005296118,1
1693,2015/2/3 16:12,22.79,30.89,444,1363.5,0.005306513,1
1694,2015/2/3 16:13,22.79,30.89,444,1369.333333,0.005306513,1
1695,2015/2/3 16:14,22.79,30.9175,444,1366.25,0.005311278,1
1696,2015/2/3 16:14,22.79,30.89,444,1372.571429,0.005306513,1
1697,2015/2/3 16:15,22.79,30.89,444,1361.666667,0.005306513,1
1698,2015/2/3 16:17,22.79,30.89,444,1367.25,0.005306513,1
1699,2015/2/3 16:18,22.79,30.89,444,1359,0.005306513,1
1700,2015/2/3 16:19,22.79,30.934,444,1363.8,0.005314137,1
1701,2015/2/3 16:20,22.79,30.89,444,1353.75,0.005306513,1
1702,2015/2/3 16:21,22.79,31,444,1356.333333,0.005325572,1
1703,2015/2/3 16:21,22.79,31,444,1363.8,0.005325572,1
1704,2015/2/3 16:23,22.772,31.02,444,1364,0.005323174,1
1705,2015/2/3 16:24,22.79,31.05,444,1373.333333,0.005334235,1
1706,2015/2/3 16:25,22.7675,31.125,440.25,1374.25,0.005339878,1
1707,2015/2/3 16:25,22.79,31.08333333,444,1369,0.005340011,1
1708,2015/2/3 16:27,22.79,31.075,444.75,1360.75,0.005338567,1
1709,2015/2/3 16:27,22.79,31.11428571,441.2857143,1359.5,0.005345374,1
1710,2015/2/3 16:28,22.745,31.15,447,1366.333333,0.005336854,1
1711,2015/2/3 16:30,22.772,31.2,439.8,1377,0.005354329,1
1712,2015/2/3 16:31,22.79,31.2,441,1379.5,0.005360226,1
1713,2015/2/3 16:32,22.745,31.2,442.5,1379.25,0.005345494,1
1714,2015/2/3 16:33,22.7225,31.2,442.5,1381.5,0.005338141,1
1715,2015/2/3 16:34,22.745,31.29,438,1381,0.005361046,1
1716,2015/2/3 16:34,22.73,31.16666667,441,1374,0.005334836,1
1717,2015/2/3 16:36,22.73,31.21333333,441,1372.5,0.005342893,1
1718,2015/2/3 16:37,22.7,31.1,442.5,1369.75,0.005313565,1
1719,2015/2/3 16:38,22.7,31.12,443.4,1368.6,0.005317012,1
1720,2015/2/3 16:38,22.715,31.2,441,1368.333333,0.005335692,1
1721,2015/2/3 16:40,22.7,31.16666667,441,1365.333333,0.005325053,1
1722,2015/2/3 16:40,22.715,31.2,441,1370.5,0.005335692,1
1723,2015/2/3 16:41,22.715,31.2,441,1366.333333,0.005335692,1
1724,2015/2/3 16:43,22.7,31.2,442.5,1373.5,0.005330797,1
1725,2015/2/3 16:44,22.745,31.2225,438,1378.5,0.005349382,1
1726,2015/2/3 16:45,22.7,31.272,441,1377.166667,0.005343205,1
1727,2015/2/3 16:46,22.7,31.245,447,1401.166667,0.005338552,1
1728,2015/2/3 16:46,22.7,31.2675,442.5,1395.333333,0.005342429,1
1729,2015/2/3 16:47,22.7,31.29,447,1401,0.005346307,1
1730,2015/2/3 16:49,22.7,31.29,444,1400.5,0.005346307,1
1731,2015/2/3 16:50,22.7,31.29,447,1394,0.005346307,1
1732,2015/2/3 16:51,22.7,31.29,447,1394.6,0.005346307,1
1733,2015/2/3 16:52,22.7,31.29,447,1389.666667,0.005346307,1
1734,2015/2/3 16:53,22.7,31.29,447,1377.2,0.005346307,1
1735,2015/2/3 16:53,22.7,31.29,447,1387,0.005346307,1
1736,2015/2/3 16:54,22.7,31.37571429,439,1393.428571,0.005361078,1
1737,2015/2/3 16:56,22.7,31.39,447,1393.75,0.00536354,1
1738,2015/2/3 16:57,22.7,31.39,441.4,1392.6,0.00536354,1
1739,2015/2/3 16:58,22.7,31.37,438.6,1394.2,0.005360094,1
1740,2015/2/3 16:59,22.7,31.4175,440,1396.25,0.00536828,1
1741,2015/2/3 16:59,22.7,31.39,443.5,1390.5,0.00536354,1
1742,2015/2/3 17:00,22.7225,31.365,436.5,1397.5,0.005366615,1
1743,2015/2/3 17:02,22.7,31.4175,433,1398.25,0.00536828,1
1744,2015/2/3 17:03,22.7,31.4725,433,1402.25,0.005377759,1
1745,2015/2/3 17:04,22.7,31.37857143,433,1398,0.005361571,1
1746,2015/2/3 17:05,22.7,31.29,433,1384.25,0.005346307,1
1747,2015/2/3 17:06,22.7,31.29,433,1387.333333,0.005346307,1
1748,2015/2/3 17:06,22.7,31.29,433,1392.5,0.005346307,1
1749,2015/2/3 17:08,22.7,31.236,433,1384.8,0.005337001,1
1750,2015/2/3 17:09,22.7225,31.315,433,1388,0.005357986,1
1751,2015/2/3 17:10,22.7,31.27,433,1384.6,0.00534286,1
1752,2015/2/3 17:10,22.7,31.275,433,1373.333333,0.005343722,1
1753,2015/2/3 17:12,22.7,31.18,433,1368.8,0.005327351,1
1754,2015/2/3 17:12,22.7,31.2,433,1364,0.005330797,1
1755,2015/2/3 17:13,22.7,31.15,433,1357.5,0.005322181,1
1756,2015/2/3 17:15,22.7,31.2,433,1352,0.005330797,1
1757,2015/2/3 17:16,22.7,31.2,433,1357,0.005330797,1
1758,2015/2/3 17:17,22.7,31.1,433,1361.75,0.005313565,1
1759,2015/2/3 17:18,22.7,31.1,433,1356,0.005313565,1
1760,2015/2/3 17:19,22.7,31.1,433,1344.25,0.005313565,1
1761,2015/2/3 17:19,22.7,31.05,433,1357.75,0.00530495,1
1762,2015/2/3 17:21,22.7,31.1,433,1355.75,0.005313565,1
1763,2015/2/3 17:22,22.7,31.1,433,1354.666667,0.005313565,1
1764,2015/2/3 17:23,22.7,31.01666667,433,1343.333333,0.005299206,1
1765,2015/2/3 17:23,22.7,31.05,433,1334.166667,0.00530495,1
1766,2015/2/3 17:25,22.7225,30.9725,433,1340.25,0.005298886,1
1767,2015/2/3 17:25,22.736,30.934,433,1336.8,0.005296615,1
1768,2015/2/3 17:26,22.7675,31,433,1335.75,0.005318249,1
1769,2015/2/3 17:28,22.73,31,433,1342.333333,0.005306064,1
1770,2015/2/3 17:29,22.718,31,433,1348.8,0.005302171,1
1771,2015/2/3 17:30,22.7,31,433,1353.25,0.005296334,1
1772,2015/2/3 17:31,22.7,30.912,433,1339,0.005281172,1
1773,2015/2/3 17:31,22.7,30.945,433,1338.25,0.005286858,1
1774,2015/2/3 17:32,22.7,30.956,433,1347.6,0.005288753,1
1775,2015/2/3 17:34,22.7,30.9725,433,1338.75,0.005291596,1
1776,2015/2/3 17:35,22.7,30.89,433,1318,0.005277382,1
1777,2015/2/3 17:36,22.7,30.87333333,433,1311.166667,0.00527451,1
1778,2015/2/3 17:37,22.66,30.83,433,1306.5,0.005254168,1
1779,2015/2/3 17:38,22.68,30.87,433,1316.666667,0.005267485,1
1780,2015/2/3 17:38,22.7,30.89,433,1306.333333,0.005277382,1
1781,2015/2/3 17:39,22.7,30.79,429.5,1300.5,0.005260153,1
1782,2015/2/3 17:41,22.675,30.7225,433,1298.666667,0.005240501,1
1783,2015/2/3 17:42,22.675,30.745,424.6,1298.2,0.005244371,1
1784,2015/2/3 17:43,22.7,30.7675,426,1292.5,0.005256276,1
1785,2015/2/3 17:44,22.675,30.7225,426,1288.5,0.005240501,1
1786,2015/2/3 17:44,22.7,30.7,433,1299.666667,0.005244647,1
1787,2015/2/3 17:45,22.65,30.65,423.6666667,1285.333333,0.005220038,1
1788,2015/2/3 17:47,22.7,30.675,426,1286,0.005240341,1
1789,2015/2/3 17:48,22.6,30.58333333,419,1284.333333,0.005192672,1
1790,2015/2/3 17:49,22.6,30.575,422.5,1275.25,0.005191245,1
1791,2015/2/3 17:50,22.6,30.6,419,1273.8,0.005195525,1
1792,2015/2/3 17:51,22.6,30.6,419,1271.8,0.005195525,1
1793,2015/2/3 17:51,22.6,30.55,419,1273.333333,0.005186965,1
1794,2015/2/3 17:53,22.6,30.58,419,1261.75,0.005192101,1
1795,2015/2/3 17:54,22.6,30.56666667,419,1258.5,0.005189818,1
1796,2015/2/3 17:55,22.6,30.4725,419,1251.5,0.005173697,1
1797,2015/2/3 17:55,22.6,30.445,419,1241.333333,0.005168989,1
1798,2015/2/3 17:57,22.6,30.4725,419,1238.75,0.005173697,1
1799,2015/2/3 17:57,22.6,30.37,419,1246.8,0.00515615,1
1800,2015/2/3 17:58,22.6,30.315,419,1240.75,0.005146735,1
1801,2015/2/3 18:00,22.6,30.365,419,1240.25,0.005155294,1
1802,2015/2/3 18:01,22.6,30.275,426,1239,0.005139888,1
1803,2015/2/3 18:02,22.6,30.245,422.5,1235.25,0.005134752,1
1804,2015/2/3 18:03,22.6,30.254,424.6,1229.8,0.005136293,1
1805,2015/2/3 18:04,22.6,30.18,419,1220.6,0.005123626,1
1806,2015/2/3 18:04,22.6,30.16666667,419,1214.166667,0.005121344,1
1807,2015/2/3 18:06,22.6,30.1,419,1214,0.005109933,1
1808,2015/2/3 18:07,22.6,30.14,419,1217.8,0.00511678,1
1809,2015/2/3 18:08,22.6,30.1,419,1211.8,0.005109933,1
1810,2015/2/3 18:08,22.6,30.1,419,1217.2,0.005109933,1
1811,2015/2/3 18:10,22.6,30.1,415.5,1211.5,0.005109933,1
1812,2015/2/3 18:10,22.6,30.18166667,419,1207.333333,0.005123912,1
1813,2015/2/3 18:11,22.6,30.1,419,1204.75,0.005109933,1
1814,2015/2/3 18:13,22.6,30.1225,0,1205.25,0.005113784,0
1815,2015/2/3 18:14,22.575,30.05,0,1204.75,0.005093574,0
1816,2015/2/3 18:15,22.5,30.1,0,1196.666667,0.005078737,0
1817,2015/2/3 18:16,22.5,30.1,0,1191.5,0.005078737,0
1818,2015/2/3 18:16,22.5,30.1,0,1184,0.005078737,0
1819,2015/2/3 18:17,22.445,30.1,0,1189.25,0.00506165,0
1820,2015/2/3 18:19,22.39,30.075,0,1186.5,0.005040391,0
1821,2015/2/3 18:20,22.39,30.1,0,1180.75,0.005044615,0
1822,2015/2/3 18:21,22.39,30.05,0,1172.5,0.005036167,0
1823,2015/2/3 18:22,22.365,30.075,0,1164,0.005032671,0
1824,2015/2/3 18:23,22.35666667,30.1,0,1160.666667,0.005034315,0
1825,2015/2/3 18:23,22.29,30,0,1143.25,0.00499698,0
1826,2015/2/3 18:24,22.2675,29.945,0,1139.5,0.004980865,0
1827,2015/2/3 18:26,22.245,29.9725,0,1138.25,0.004978597,0
1828,2015/2/3 18:27,22.2,29.815,0,1135.5,0.004938568,0
1829,2015/2/3 18:28,22.2,29.84,0,1124.75,0.004942742,0
1830,2015/2/3 18:29,22.2,29.85666667,0,1119.333333,0.004945524,0
1831,2015/2/3 18:29,22.125,29.79,0,1110.25,0.004911722,0
1832,2015/2/3 18:30,22.1,29.79,0,1105.5,0.004904185,0
1833,2015/2/3 18:32,22.1,29.745,0,1096.75,0.004896719,0
1834,2015/2/3 18:33,22.1,29.7,0,1092.25,0.004889252,0
1835,2015/2/3 18:34,22.1,29.6,0,1092.5,0.004872661,0
1836,2015/2/3 18:35,22.025,29.525,0,1085.75,0.004837873,0
1837,2015/2/3 18:36,22,29.46333333,0,1074.333333,0.004820277,0
1838,2015/2/3 18:36,22,29.39,0,1066,0.004808187,0
1839,2015/2/3 18:38,22,29.39,0,1058.5,0.004808187,0
1840,2015/2/3 18:39,21.9175,29.29,0,1050.75,0.004767456,0
1841,2015/2/3 18:40,21.89,29.2675,0,1044,0.004755715,0
1842,2015/2/3 18:40,21.96333333,29.2,0,1039,0.004766109,0
1843,2015/2/3 18:42,21.89,29.2,0,1030.5,0.004744663,0
1844,2015/2/3 18:42,21.89,29.2,0,1030.8,0.004744663,0
1845,2015/2/3 18:43,21.89,29.2,0,1032.333333,0.004744663,0
1846,2015/2/3 18:45,21.89,29.16,0,1021.2,0.004738114,0
1847,2015/2/3 18:46,21.89,29.2,0,1018.666667,0.004744663,0
1848,2015/2/3 18:47,21.89,29.2,0,1008.75,0.004744663,0
1849,2015/2/3 18:48,21.79,29,0,1003.25,0.004683014,0
1850,2015/2/3 18:49,21.81,29,0,989.8,0.004688783,0
1851,2015/2/3 18:49,21.815,29,0,992,0.004690226,0
1852,2015/2/3 18:51,21.79,28.9725,0,985.75,0.00467854,0
1853,2015/2/3 18:52,21.79,28.89,0,989,0.004665118,0
1854,2015/2/3 18:53,21.7225,28.89,0,983,0.00464577,0
1855,2015/2/3 18:53,21.7,28.89,0,976.75,0.004639337,0
1856,2015/2/3 18:55,21.7,28.89,0,970.3333333,0.004639337,0
1857,2015/2/3 18:55,21.7,28.865,0,961.75,0.004635292,0
1858,2015/2/3 18:56,21.7,28.865,0,958.75,0.004635292,0
1859,2015/2/3 18:58,21.7,28.89,0,954.6666667,0.004639337,0
1860,2015/2/3 18:59,21.7,28.79,0,950.5,0.004623159,0
1861,2015/2/3 19:00,21.7,28.815,0,942.75,0.004627203,0
1862,2015/2/3 19:01,21.675,28.79,0,938.25,0.004616045,0
1863,2015/2/3 19:01,21.675,28.7675,0,941,0.00461241,0
1864,2015/2/3 19:02,21.63333333,28.73,0,944.3333333,0.004594543,0
1865,2015/2/3 19:04,21.6,28.65,0,938,0.004572253,0
1866,2015/2/3 19:05,21.6,28.675,0,934.5,0.004576272,0
1867,2015/2/3 19:06,21.6,28.63333333,0,936.6666667,0.004569574,0
1868,2015/2/3 19:07,21.6,28.6,0,926,0.004564215,0
1869,2015/2/3 19:08,21.6,28.6,0,920.75,0.004564215,0
1870,2015/2/3 19:08,21.6,28.56,0,920.2,0.004557785,0
1871,2015/2/3 19:09,21.6,28.5,0,911.3333333,0.00454814,0
1872,2015/2/3 19:11,21.6,28.5,0,905.3333333,0.00454814,0
1873,2015/2/3 19:12,21.6,28.5,0,904.2,0.00454814,0
1874,2015/2/3 19:13,21.6,28.5,0,899.6666667,0.00454814,0
1875,2015/2/3 19:14,21.6,28.478,0,898.2,0.004544603,0
1876,2015/2/3 19:14,21.6,28.4725,0,898.25,0.004543719,0
1877,2015/2/3 19:15,21.6,28.39,0,895,0.004530458,0
1878,2015/2/3 19:17,21.6,28.39,0,891.6666667,0.004530458,0
1879,2015/2/3 19:18,21.58,28.35,0,887.4,0.004518455,0
1880,2015/2/3 19:19,21.6,28.29,0,885.3333333,0.004514384,0
1881,2015/2/3 19:20,21.56,28.29,0,876.4,0.004503267,0
1882,2015/2/3 19:21,21.53333333,28.29,0,871.3333333,0.00449587,0
1883,2015/2/3 19:21,21.5,28.29,0,863.5,0.004486638,0
1884,2015/2/3 19:23,21.5,28.2675,0,865.25,0.004483043,0
1885,2015/2/3 19:24,21.5,28.23,0,859.6666667,0.004477053,0
1886,2015/2/3 19:25,21.5,28.26,0,858.6666667,0.004481845,0
1887,2015/2/3 19:25,21.5,28.2,0,852.25,0.004472261,0
1888,2015/2/3 19:27,21.5,28.175,0,849.25,0.004468268,0
1889,2015/2/3 19:27,21.5,28.1,0,849,0.004456289,0
1890,2015/2/3 19:28,21.5,28.1,0,845,0.004456289,0
1891,2015/2/3 19:30,21.5,28.1,0,844.5,0.004456289,0
1892,2015/2/3 19:31,21.5,28.05,0,843.75,0.004448303,0
1893,2015/2/3 19:32,21.5,28.075,0,842,0.004452296,0
1894,2015/2/3 19:33,21.5,28.1,0,833.2,0.004456289,0
1895,2015/2/3 19:34,21.5,28.03333333,0,832.6666667,0.004445641,0
1896,2015/2/3 19:34,21.4175,27.945,0,825.25,0.004409037,0
1897,2015/2/3 19:36,21.39,27.89,0,820.3333333,0.004392837,0
1898,2015/2/3 19:37,21.4175,27.9175,0,824.5,0.004404668,0
1899,2015/2/3 19:38,21.39,27.89,0,819.25,0.004392837,0
1900,2015/2/3 19:38,21.39,27.89,0,820.2,0.004392837,0
1901,2015/2/3 19:40,21.39,27.89,0,817.6666667,0.004392837,0
1902,2015/2/3 19:40,21.365,27.89,0,808,0.004386064,0
1903,2015/2/3 19:41,21.39,27.79,0,806.6666667,0.004376975,0
1904,2015/2/3 19:43,21.39,27.85666667,0,804.6666667,0.00438755,0
1905,2015/2/3 19:44,21.29,27.85,0,803.8,0.004359494,0
1906,2015/2/3 19:45,21.29,27.79,0,806,0.004350036,0
1907,2015/2/3 19:46,21.29,27.79,0,801.5,0.004350036,0
1908,2015/2/3 19:46,21.34,27.79,0,802,0.004363488,0
1909,2015/2/3 19:47,21.29,27.79,0,803.6666667,0.004350036,0
1910,2015/2/3 19:49,21.29,27.79,0,800,0.004350036,0
1911,2015/2/3 19:50,21.29,27.79,0,795,0.004350036,0
1912,2015/2/3 19:51,21.29,27.79,0,785,0.004350036,0
1913,2015/2/3 19:52,21.29,27.79,0,781,0.004350036,0
1914,2015/2/3 19:53,21.29,27.79,0,782,0.004350036,0
1915,2015/2/3 19:53,21.29,27.7675,0,778,0.00434649,0
1916,2015/2/3 19:54,21.29,27.79,0,772.5,0.004350036,0
1917,2015/2/3 19:56,21.245,27.745,0,770.75,0.004330888,0
1918,2015/2/3 19:57,21.218,27.718,0,769,0.004319433,0
1919,2015/2/3 19:58,21.23,27.7,0,767,0.00431981,0
1920,2015/2/3 19:59,21.2,27.7,0,764,0.004311809,0
1921,2015/2/3 19:59,21.2,27.7,0,765.25,0.004311809,0
1922,2015/2/3 20:00,21.2,27.65,0,765,0.004303972,0
1923,2015/2/3 20:02,21.2,27.6,0,766,0.004296136,0
1924,2015/2/3 20:03,21.2,27.6,0,758.5,0.004296136,0
1925,2015/2/3 20:04,21.2,27.575,0,749.75,0.004292217,0
1926,2015/2/3 20:05,21.2,27.6,0,749,0.004296136,0
1927,2015/2/3 20:06,21.2,27.54,0,747.8,0.004286732,0
1928,2015/2/3 20:06,21.2,27.5,0,744,0.004280463,0
1929,2015/2/3 20:08,21.2,27.5,0,746.4,0.004280463,0
1930,2015/2/3 20:09,21.2,27.4725,0,750.5,0.004276153,0
1931,2015/2/3 20:10,21.2,27.5,0,747,0.004280463,0
1932,2015/2/3 20:10,21.2,27.4725,0,750,0.004276153,0
1933,2015/2/3 20:12,21.2,27.365,0,742.75,0.004259306,0
1934,2015/2/3 20:12,21.2,27.34,0,737.75,0.004255388,0
1935,2015/2/3 20:13,21.2,27.34,0,736.25,0.004255388,0
1936,2015/2/3 20:15,21.2,27.29,0,738.25,0.004247552,0
1937,2015/2/3 20:16,21.2,27.29,0,732.3333333,0.004247552,0
1938,2015/2/3 20:17,21.2,27.29,0,725.4,0.004247552,0
1939,2015/2/3 20:18,21.2,27.2675,0,729.25,0.004244027,0
1940,2015/2/3 20:19,21.2,27.245,0,727,0.004240501,0
1941,2015/2/3 20:19,21.2,27.245,0,716.75,0.004240501,0
1942,2015/2/3 20:21,21.2,27.2,0,715.6666667,0.004233449,0
1943,2015/2/3 20:22,21.2,27.2,0,712.25,0.004233449,0
1944,2015/2/3 20:23,21.2,27.2,0,719,0.004233449,0
1945,2015/2/3 20:23,21.2,27.15,0,714.25,0.004225614,0
1946,2015/2/3 20:25,21.2,27.14,0,711.4,0.004224047,0
1947,2015/2/3 20:25,21.2,27.1,0,702.75,0.004217779,0
1948,2015/2/3 20:26,21.2,27.1,0,701,0.004217779,0
1949,2015/2/3 20:28,21.2,27.1,0,703.6666667,0.004217779,0
1950,2015/2/3 20:29,21.2,27.025,0,707.25,0.004206028,0
1951,2015/2/3 20:30,21.2,27,0,703.75,0.00420211,0
1952,2015/2/3 20:31,21.2,27,0,699.5,0.00420211,0
1953,2015/2/3 20:31,21.2,27,0,697.5,0.00420211,0
1954,2015/2/3 20:32,21.2,27,0,696.6666667,0.00420211,0
1955,2015/2/3 20:34,21.2,27,0,692.75,0.00420211,0
1956,2015/2/3 20:35,21.2,27,0,692.6,0.00420211,0
1957,2015/2/3 20:36,21.2,26.85666667,0,695.3333333,0.004179653,0
1958,2015/2/3 20:37,21.2,26.89,0,690.5,0.004184876,0
1959,2015/2/3 20:38,21.2,26.89,0,689.5,0.004184876,0
1960,2015/2/3 20:38,21.2,26.89,0,692.3333333,0.004184876,0
1961,2015/2/3 20:39,21.2,26.815,0,691.5,0.004173125,0
1962,2015/2/3 20:41,21.2,26.79,0,687.6,0.004169208,0
1963,2015/2/3 20:42,21.16666667,26.79,0,682.3333333,0.00416063,0
1964,2015/2/3 20:43,21.2,26.79,0,677.6666667,0.004169208,0
1965,2015/2/3 20:44,21.16,26.79,0,677.8,0.004158916,0
1966,2015/2/3 20:44,21.2,26.79,0,684.3333333,0.004169208,0
1967,2015/2/3 20:45,21.15,26.79,0,682.5,0.004156346,0
1968,2015/2/3 20:47,21.175,26.79,0,675,0.004162773,0
1969,2015/2/3 20:48,21.125,26.79,0,669.25,0.004149928,0
1970,2015/2/3 20:49,21.2,26.745,0,668.5,0.004162158,0
1971,2015/2/3 20:50,21.15,26.7,0,671.25,0.00414229,0
1972,2015/2/3 20:51,21.1,26.7,0,674.3333333,0.004129507,0
1973,2015/2/3 20:51,21.125,26.675,0,673,0.004131996,0
1974,2015/2/3 20:53,21.125,26.6,0,671.5,0.004120301,0
1975,2015/2/3 20:54,21.125,26.625,0,670.5,0.004124199,0
1976,2015/2/3 20:55,21.1,26.625,0,669.75,0.00411783,0
1977,2015/2/3 20:55,21.1,26.6,0,663.5,0.004113938,0
1978,2015/2/3 20:57,21.1,26.6,0,665,0.004113938,0
1979,2015/2/3 20:57,21.1,26.6,0,661.5,0.004113938,0
1980,2015/2/3 20:58,21.1,26.6,0,657.75,0.004113938,0
1981,2015/2/3 21:00,21.1,26.6,0,652.75,0.004113938,0
1982,2015/2/3 21:01,21.1,26.6,0,653.25,0.004113938,0
1983,2015/2/3 21:02,21.1,26.6,0,656.75,0.004113938,0
1984,2015/2/3 21:03,21.1,26.6,0,651,0.004113938,0
1985,2015/2/3 21:04,21.1,26.575,0,648.5,0.004110046,0
1986,2015/2/3 21:04,21.1,26.55,0,652.25,0.004106154,0
1987,2015/2/3 21:06,21.1,26.5,0,642.25,0.00409837,0
1988,2015/2/3 21:07,21.1,26.5,0,643.75,0.00409837,0
1989,2015/2/3 21:08,21.075,26.4725,0,649.6666667,0.004087765,0
1990,2015/2/3 21:08,21.1,26.5,0,649.5,0.00409837,0
1991,2015/2/3 21:10,21.06,26.412,0,646.6,0.004074581,0
1992,2015/2/3 21:10,21.06666667,26.46333333,0,643,0.004084235,0
1993,2015/2/3 21:11,21.08,26.478,0,640.4,0.004089885,0
1994,2015/2/3 21:13,21.075,26.39,0,640.75,0.004074943,0
1995,2015/2/3 21:14,21.075,26.4175,0,636.75,0.004079217,0
1996,2015/2/3 21:15,21.05,26.39,0,634.75,0.004068648,0
1997,2015/2/3 21:16,21.075,26.4175,0,633.75,0.004079217,0
1998,2015/2/3 21:16,21,26.29,0,632,0.004040614,0
1999,2015/2/3 21:17,21,26.29,0,626.5,0.004040614,0
2000,2015/2/3 21:19,21.03333333,26.32333333,0,628.6666667,0.004054121,0
2001,2015/2/3 21:20,21.025,26.315,0,629.5,0.004050741,0
2002,2015/2/3 21:21,21.05,26.34,0,630.5,0.004060889,0
2003,2015/2/3 21:22,21.025,26.315,0,631.5,0.004050741,0
2004,2015/2/3 21:23,21.025,26.315,0,629.5,0.004050741,0
2005,2015/2/3 21:23,21.05,26.29,0,627,0.00405313,0
2006,2015/2/3 21:24,21,26.2675,0,624.5,0.004037133,0
2007,2015/2/3 21:26,21,26.26,0,625.6666667,0.004035973,0
2008,2015/2/3 21:27,21,26.29,0,624.5,0.004040614,0
2009,2015/2/3 21:28,21,26.236,0,622,0.00403226,0
2010,2015/2/3 21:29,21,26.2675,0,622.75,0.004037133,0
2011,2015/2/3 21:29,21,26.2,0,619.25,0.004026692,0
2012,2015/2/3 21:30,21,26.2,0,616,0.004026692,0
2013,2015/2/3 21:32,21,26.2,0,617.25,0.004026692,0
2014,2015/2/3 21:33,21,26.2,0,616.4,0.004026692,0
2015,2015/2/3 21:34,21,26.16666667,0,616.6666667,0.004021535,0
2016,2015/2/3 21:35,21,26.125,0,614.75,0.00401509,0
2017,2015/2/3 21:36,21,26.125,0,611.3333333,0.00401509,0
2018,2015/2/3 21:36,21,26.1,0,613.6,0.004011223,0
2019,2015/2/3 21:38,21,26.15,0,608.75,0.004018957,0
2020,2015/2/3 21:39,21,26.1,0,611,0.004011223,0
2021,2015/2/3 21:40,21,26.1,0,612,0.004011223,0
2022,2015/2/3 21:40,21,26.1,0,608.8,0.004011223,0
2023,2015/2/3 21:42,21,26.1,0,612,0.004011223,0
2024,2015/2/3 21:42,21,26.1,0,604.5,0.004011223,0
2025,2015/2/3 21:43,21,26,0,607,0.003995756,0
2026,2015/2/3 21:45,21,26,0,614.75,0.003995756,0
2027,2015/2/3 21:46,21,26,0,612.25,0.003995756,0
2028,2015/2/3 21:47,21,26,0,607.5,0.003995756,0
2029,2015/2/3 21:48,21,26,0,602.6666667,0.003995756,0
2030,2015/2/3 21:49,21,26,0,605.25,0.003995756,0
2031,2015/2/3 21:49,21,26,0,606,0.003995756,0
2032,2015/2/3 21:51,21,26,0,602.25,0.003995756,0
2033,2015/2/3 21:52,21,25.956,0,600.5,0.003988951,0
2034,2015/2/3 21:53,21,26,0,600.5,0.003995756,0
2035,2015/2/3 21:53,21,26,0,601,0.003995756,0
2036,2015/2/3 21:55,21,25.934,0,600.4,0.003985548,0
2037,2015/2/3 21:55,21,25.89,0,604.3333333,0.003978743,0
2038,2015/2/3 21:56,21,25.89,0,606,0.003978743,0
2039,2015/2/3 21:58,20.96333333,25.89,0,602,0.003969727,0
2040,2015/2/3 21:59,21,25.89,0,596,0.003978743,0
2041,2015/2/3 22:00,21,25.89,0,596.3333333,0.003978743,0
2042,2015/2/3 22:01,21,25.89,0,594,0.003978743,0
2043,2015/2/3 22:01,20.945,25.89,0,596.5,0.003965226,0
2044,2015/2/3 22:02,20.96333333,25.89,0,596,0.003969727,0
2045,2015/2/3 22:04,20.9725,25.815,0,597.5,0.0039604,0
2046,2015/2/3 22:05,21,25.815,0,594.25,0.003967143,0
2047,2015/2/3 22:06,21,25.815,0,591.5,0.003967143,0
2048,2015/2/3 22:07,20.978,25.83,0,594.2,0.003964064,0
2049,2015/2/3 22:08,20.96333333,25.79,0,588.6666667,0.003954296,0
2050,2015/2/3 22:08,20.92666667,25.79,0,585.3333333,0.003945334,0
2051,2015/2/3 22:09,20.945,25.79,0,585,0.003949813,0
2052,2015/2/3 22:11,20.945,25.79,0,582.25,0.003949813,0
2053,2015/2/3 22:12,20.89,25.79,0,580.75,0.003936389,0
2054,2015/2/3 22:13,20.9175,25.745,0,585,0.003936172,0
2055,2015/2/3 22:14,20.89,25.7225,0,584.5,0.003926022,0
2056,2015/2/3 22:14,20.96333333,25.7,0,583.3333333,0.00394041,0
2057,2015/2/3 22:15,20.89,25.7,0,584,0.003922566,0
2058,2015/2/3 22:17,20.912,25.7,0,581.8,0.003927911,0
2059,2015/2/3 22:18,20.89,25.7,0,576.6666667,0.003922566,0
